feature,family,comparison,group_n,reference_n,group_median,reference_median,cliffs_delta_group_minus_cn,robust_smd_group_minus_cn,direction_free_univariate_auc,missing_fraction,abs_cliffs_delta
sleep__event14__sleep__hr__drop__iqr,sleep:variability,DEM_vs_CN,9,85,1.902499999999998,1.5574999999999992,0.19738562091503267,0.30976430976430763,0.5986928104575163,0.0,0.19738562091503267
sleep__event14__sleep__hr__drop__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,1.6700000000000017,1.5574999999999992,0.03550420168067227,0.12422360248447405,0.5177521008403362,0.0,0.03550420168067227
sleep__event14__sleep__hr__drop__mad,sleep:variability,MCI_vs_CN,47,85,0.7799999999999976,0.8299999999999983,-0.019274092615769713,-0.1028277634961456,0.5096370463078849,0.0,0.019274092615769713
sleep__event14__sleep__hr__drop__mad,sleep:variability,DEM_vs_CN,9,85,1.0549999999999997,0.8299999999999983,0.17124183006535948,0.45454545454545975,0.5856209150326798,0.0,0.17124183006535948
sleep__event14__sleep__hr__drop__mad,sleep:variability,IMPAIRED_vs_CN,56,85,0.7925000000000004,0.8299999999999983,0.01134453781512605,-0.07308160779536758,0.505672268907563,0.0,0.01134453781512605
sleep__event14__sleep__hr__drop__theil_sen_rank_slope,sleep:change,MCI_vs_CN,47,85,0.04333333333332472,0.2166666666666749,-0.08911138923654568,-0.10537397282829361,0.5445556946182728,0.0,0.08911138923654568
sleep__event14__sleep__hr__drop__theil_sen_rank_slope,sleep:change,DEM_vs_CN,9,85,1.7549999999999741,0.2166666666666749,0.4222222222222222,0.5822854018589257,0.7111111111111111,0.0,0.4222222222222222
sleep__event14__sleep__hr__drop__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,0.08666666666669945,0.2166666666666749,-0.006932773109243697,-0.0767233696283808,0.5034663865546218,0.0,0.006932773109243697
sleep__event14__sleep__hr__drop__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,-0.10999999999999943,0.0799999999999983,-0.01777221526908636,-0.1606765327695535,0.5088861076345432,0.0,0.01777221526908636
sleep__event14__sleep__hr__drop__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,0.9699999999999989,0.0799999999999983,0.4549019607843137,0.6691729323308265,0.7274509803921568,0.0,0.4549019607843137
sleep__event14__sleep__hr__drop__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,0.02500000000000213,0.0799999999999983,0.05819327731092437,-0.042801556420230445,0.5290966386554622,0.0,0.05819327731092437
sleep__event14__sleep__hr__drop_ratio__median,sleep:cardiac,MCI_vs_CN,47,85,0.08272030312401576,0.08389263277605112,-0.013266583229036295,-0.05238943786499587,0.5066332916145182,0.0,0.013266583229036295
sleep__event14__sleep__hr__drop_ratio__median,sleep:cardiac,DEM_vs_CN,9,85,0.09810255333627738,0.08389263277605112,0.21045751633986928,0.5673835419143816,0.6052287581699346,0.0,0.21045751633986928
sleep__event14__sleep__hr__drop_ratio__median,sleep:cardiac,IMPAIRED_vs_CN,56,85,0.08394065696608838,0.08389263277605112,0.0226890756302521,0.002103913388302134,0.511344537815126,0.0,0.0226890756302521
sleep__event14__sleep__hr__drop_ratio__trimmed_mean_10,sleep:cardiac,MCI_vs_CN,47,85,0.08288707135883236,0.08617893930894387,-0.008760951188986232,-0.13394344605222638,0.5043804755944932,0.0,0.008760951188986232
sleep__event14__sleep__hr__drop_ratio__trimmed_mean_10,sleep:cardiac,DEM_vs_CN,9,85,0.09849250167430255,0.08617893930894387,0.21568627450980393,0.4593374146577298,0.6078431372549019,0.0,0.21568627450980393
sleep__event14__sleep__hr__drop_ratio__trimmed_mean_10,sleep:cardiac,IMPAIRED_vs_CN,56,85,0.08357182797123576,0.08617893930894387,0.0273109243697479,-0.1011332834241131,0.5136554621848739,0.0,0.0273109243697479
sleep__event14__sleep__hr__drop_ratio__p10,sleep:cardiac,MCI_vs_CN,47,85,0.06058055800677627,0.06265021476726997,-0.05131414267834793,-0.10212932571456936,0.5256570713391739,0.0,0.05131414267834793
sleep__event14__sleep__hr__drop_ratio__p10,sleep:cardiac,DEM_vs_CN,9,85,0.06675464480157166,0.06265021476726997,0.09281045751633987,0.19407212649837063,0.5464052287581699,0.0,0.09281045751633987
sleep__event14__sleep__hr__drop_ratio__p10,sleep:cardiac,IMPAIRED_vs_CN,56,85,0.0623029750826338,0.06265021476726997,-0.02815126050420168,-0.016593134269581318,0.5140756302521008,0.0,0.02815126050420168
sleep__event14__sleep__hr__drop_ratio__p90,sleep:cardiac,MCI_vs_CN,47,85,0.11112022807423996,0.112537775506406,-0.00425531914893617,-0.038024075782816406,0.5021276595744681,0.0,0.00425531914893617
sleep__event14__sleep__hr__drop_ratio__p90,sleep:cardiac,DEM_vs_CN,9,85,0.11719381117531215,0.112537775506406,0.1895424836601307,0.0970128302891343,0.5947712418300654,0.0,0.1895424836601307
sleep__event14__sleep__hr__drop_ratio__p90,sleep:cardiac,IMPAIRED_vs_CN,56,85,0.11328532795377991,0.112537775506406,0.02689075630252101,0.019603979820510115,0.5134453781512605,0.0,0.02689075630252101
sleep__event14__sleep__hr__drop_ratio__iqr,sleep:variability,MCI_vs_CN,47,85,0.026447572514735784,0.02505700581313844,0.06433041301627034,0.11233852788180662,0.5321652065081351,0.0,0.06433041301627034
sleep__event14__sleep__hr__drop_ratio__iqr,sleep:variability,DEM_vs_CN,9,85,0.03174380960051136,0.02505700581313844,0.2679738562091503,0.36655010822112516,0.6339869281045751,0.0,0.2679738562091503
sleep__event14__sleep__hr__drop_ratio__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,0.027172621650176504,0.02505700581313844,0.09705882352941177,0.16448881806960503,0.5485294117647059,0.0,0.09705882352941177
sleep__event14__sleep__hr__drop_ratio__mad,sleep:variability,MCI_vs_CN,47,85,0.01272216245369659,0.012844253335779893,0.010262828535669587,-0.020147648869629102,0.5051314142678348,0.0,0.010262828535669587
sleep__event14__sleep__hr__drop_ratio__mad,sleep:variability,DEM_vs_CN,9,85,0.015244252081246079,0.012844253335779893,0.23921568627450981,0.3584878744422083,0.6196078431372549,0.0,0.23921568627450981
sleep__event14__sleep__hr__drop_ratio__mad,sleep:variability,IMPAIRED_vs_CN,56,85,0.013162573023748746,0.012844253335779893,0.047058823529411764,0.049050193986905084,0.5235294117647059,0.0,0.047058823529411764
sleep__event14__sleep__hr__drop_ratio__theil_sen_rank_slope,sleep:change,MCI_vs_CN,47,85,-0.0006326207259330126,0.0025691598056924066,-0.07434292866082604,-0.11934323508139341,0.5371714643304131,0.0,0.07434292866082604
sleep__event14__sleep__hr__drop_ratio__theil_sen_rank_slope,sleep:change,DEM_vs_CN,9,85,0.027529755982532784,0.0025691598056924066,0.38823529411764707,0.6102972894430689,0.6941176470588235,0.0,0.38823529411764707
sleep__event14__sleep__hr__drop_ratio__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,0.000224020888850089,0.0025691598056924066,0.0,-0.08071832171613569,0.5,0.0,0.0
sleep__event14__sleep__hr__drop_ratio__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,-8.432051577164645e-05,0.0014574357858941622,0.009762202753441803,-0.07800925304282262,0.5048811013767209,0.0,0.009762202753441803
sleep__event14__sleep__hr__drop_ratio__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,0.015337670392456398,0.0014574357858941622,0.44313725490196076,0.5924077967264212,0.7215686274509804,0.0,0.44313725490196076
sleep__event14__sleep__hr__drop_ratio__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,0.0007046609393119643,0.0014574357858941622,0.07941176470588235,-0.03677882361395081,0.5397058823529411,0.0,0.07941176470588235
sleep__event14__sleep__hr__iqr__median,sleep:variability,MCI_vs_CN,47,85,3.75,4.0,-0.04230287859824781,-0.13559322033898305,0.5211514392991239,0.0,0.04230287859824781
sleep__event14__sleep__hr__iqr__median,sleep:variability,DEM_vs_CN,9,85,5.0,4.0,0.26143790849673204,0.64,0.630718954248366,0.0,0.26143790849673204
sleep__event14__sleep__hr__iqr__median,sleep:variability,IMPAIRED_vs_CN,56,85,4.0,4.0,0.006512605042016807,0.0,0.5032563025210084,0.0,0.006512605042016807
sleep__event14__sleep__hr__iqr__trimmed_mean_10,sleep:variability,MCI_vs_CN,47,85,4.041666666666667,3.8958333333333335,-0.037296620775969964,0.09032258064516137,0.518648310387985,0.0,0.037296620775969964
sleep__event14__sleep__hr__iqr__trimmed_mean_10,sleep:variability,DEM_vs_CN,9,85,5.270833333333333,3.8958333333333335,0.2901960784313726,0.8684210526315789,0.6450980392156863,0.0,0.2901960784313726
sleep__event14__sleep__hr__iqr__trimmed_mean_10,sleep:variability,IMPAIRED_vs_CN,56,85,4.125,3.8958333333333335,0.015336134453781512,0.12827988338192411,0.5076680672268907,0.0,0.015336134453781512
sleep__event14__sleep__hr__iqr__p10,sleep:variability,MCI_vs_CN,47,85,2.3,2.65,-0.07484355444305382,-0.3373493975903615,0.5374217772215268,0.0,0.07484355444305382
sleep__event14__sleep__hr__iqr__p10,sleep:variability,DEM_vs_CN,9,85,3.0,2.65,0.07058823529411765,0.3500000000000001,0.5352941176470588,0.0,0.07058823529411765
sleep__event14__sleep__hr__iqr__p10,sleep:variability,IMPAIRED_vs_CN,56,85,2.5,2.65,-0.051470588235294115,-0.14457831325301196,0.5257352941176471,0.0,0.051470588235294115
sleep__event14__sleep__hr__iqr__p90,sleep:variability,MCI_vs_CN,47,85,5.700000000000001,5.925000000000001,-0.005256570713391739,-0.08801955990220034,0.5026282853566959,0.0,0.005256570713391739
sleep__event14__sleep__hr__iqr__p90,sleep:variability,DEM_vs_CN,9,85,8.3,5.925000000000001,0.3281045751633987,0.6785714285714286,0.6640522875816993,0.0,0.3281045751633987
sleep__event14__sleep__hr__iqr__p90,sleep:variability,IMPAIRED_vs_CN,56,85,5.775,5.925000000000001,0.04831932773109244,-0.05448354143019308,0.5241596638655462,0.0,0.04831932773109244
sleep__event14__sleep__hr__iqr__iqr,sleep:variability,MCI_vs_CN,47,85,1.75,1.625,0.09461827284105132,0.11764705882352941,0.5473091364205257,0.0,0.09461827284105132
sleep__event14__sleep__hr__iqr__iqr,sleep:variability,DEM_vs_CN,9,85,2.5,1.625,0.4915032679738562,0.6222222222222222,0.7457516339869281,0.0,0.4915032679738562
sleep__event14__sleep__hr__iqr__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,1.84375,1.625,0.1584033613445378,0.17391304347826086,0.579201680672269,0.0,0.1584033613445378
sleep__event14__sleep__hr__iqr__mad,sleep:variability,MCI_vs_CN,47,85,1.0,1.0,0.06758448060075094,0.0,0.5337922403003754,0.0,0.06758448060075094
sleep__event14__sleep__hr__iqr__mad,sleep:variability,DEM_vs_CN,9,85,1.125,1.0,0.5490196078431373,0.2,0.7745098039215687,0.0,0.5490196078431373
sleep__event14__sleep__hr__iqr__mad,sleep:variability,IMPAIRED_vs_CN,56,85,1.0,1.0,0.14495798319327732,0.0,0.5724789915966386,0.0,0.14495798319327732
sleep__event14__sleep__hr__iqr__theil_sen_rank_slope,sleep:variability,MCI_vs_CN,47,85,0.0,0.0,0.05782227784730914,0.0,0.5289111389236546,0.0,0.05782227784730914
sleep__event14__sleep__hr__iqr__theil_sen_rank_slope,sleep:variability,DEM_vs_CN,9,85,0.40625,0.0,0.3843137254901961,0.4,0.692156862745098,0.0,0.3843137254901961
sleep__event14__sleep__hr__iqr__theil_sen_rank_slope,sleep:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,0.11029411764705882,0.0,0.5551470588235294,0.0,0.11029411764705882
sleep__event14__sleep__hr__iqr__late_half_minus_early_half,sleep:variability,MCI_vs_CN,47,85,0.0,0.0,0.037797246558197745,0.0,0.5188986232790989,0.0,0.037797246558197745
sleep__event14__sleep__hr__iqr__late_half_minus_early_half,sleep:variability,DEM_vs_CN,9,85,1.0,0.0,0.3712418300653595,0.5714285714285714,0.6856209150326797,0.0,0.3712418300653595
sleep__event14__sleep__hr__iqr__late_half_minus_early_half,sleep:variability,IMPAIRED_vs_CN,56,85,0.0,0.0,0.09138655462184873,0.0,0.5456932773109243,0.0,0.09138655462184873
sleep__event14__sleep__hr__lowest_clock_cos__median,sleep:circadian,MCI_vs_CN,47,85,0.7560940952857655,0.6881186937727028,0.11639549436795996,0.20687819795395965,0.55819774718398,0.0,0.11639549436795996
sleep__event14__sleep__hr__lowest_clock_cos__median,sleep:circadian,DEM_vs_CN,9,85,0.4987820251299121,0.6881186937727028,-0.330718954248366,-0.5142229510285545,0.6653594771241831,0.0,0.330718954248366
sleep__event14__sleep__hr__lowest_clock_cos__median,sleep:circadian,IMPAIRED_vs_CN,56,85,0.7210412287858335,0.6881186937727028,0.04453781512605042,0.09442467063720685,0.5222689075630252,0.0,0.04453781512605042
sleep__event14__sleep__hr__lowest_clock_cos__trimmed_mean_10,sleep:circadian,MCI_vs_CN,47,85,0.7038365961650852,0.6423885515824597,0.1374217772215269,0.22832653497348154,0.5687108886107635,0.0,0.1374217772215269
sleep__event14__sleep__hr__lowest_clock_cos__trimmed_mean_10,sleep:circadian,DEM_vs_CN,9,85,0.5191472552848692,0.6423885515824597,-0.3359477124183007,-0.4087911463367484,0.6679738562091504,0.0,0.3359477124183007
sleep__event14__sleep__hr__lowest_clock_cos__trimmed_mean_10,sleep:circadian,IMPAIRED_vs_CN,56,85,0.6794499540537321,0.6423885515824597,0.06134453781512605,0.1382611083527004,0.530672268907563,0.0,0.06134453781512605
sleep__event14__sleep__hr__lowest_clock_cos__p10,sleep:circadian,MCI_vs_CN,47,85,0.2668565265644073,0.20199220454270136,0.09461827284105132,0.1431331874729563,0.5473091364205257,0.0,0.09461827284105132
sleep__event14__sleep__hr__lowest_clock_cos__p10,sleep:circadian,DEM_vs_CN,9,85,0.028793712826261454,0.20199220454270136,-0.3568627450980392,-0.31574626575539033,0.6784313725490196,0.0,0.3568627450980392
sleep__event14__sleep__hr__lowest_clock_cos__p10,sleep:circadian,IMPAIRED_vs_CN,56,85,0.22244296336050978,0.20199220454270136,0.022058823529411766,0.047067034402928906,0.5110294117647058,0.0,0.022058823529411766
sleep__event14__sleep__hr__lowest_clock_cos__p90,sleep:circadian,MCI_vs_CN,47,85,0.975607981233638,0.9693207900673805,0.16295369211514393,0.08485250081975114,0.581476846057572,0.0,0.16295369211514393
sleep__event14__sleep__hr__lowest_clock_cos__p90,sleep:circadian,DEM_vs_CN,9,85,0.9681741305741327,0.9693207900673805,-0.11372549019607843,-0.010774338245989154,0.5568627450980392,0.0,0.11372549019607843
sleep__event14__sleep__hr__lowest_clock_cos__p90,sleep:circadian,IMPAIRED_vs_CN,56,85,0.9749956376642808,0.9693207900673805,0.11848739495798319,0.07418575358087627,0.5592436974789916,0.0,0.11848739495798319
sleep__event14__sleep__hr__lowest_clock_cos__iqr,sleep:variability,MCI_vs_CN,47,85,0.394388460148315,0.4170991841027184,-0.000750938673341677,-0.0628800200200246,0.5003754693366709,0.0,0.000750938673341677
sleep__event14__sleep__hr__lowest_clock_cos__iqr,sleep:variability,DEM_vs_CN,9,85,0.6365303812953749,0.4170991841027184,0.49019607843137253,0.9194295175311608,0.7450980392156863,0.0,0.49019607843137253
sleep__event14__sleep__hr__lowest_clock_cos__iqr,sleep:variability,IMPAIRED_vs_CN,56,85,0.4809429991611961,0.4170991841027184,0.07815126050420168,0.17285064289773175,0.5390756302521008,0.0,0.07815126050420168
sleep__event14__sleep__hr__lowest_clock_cos__mad,sleep:variability,MCI_vs_CN,47,85,0.1705301607788049,0.19171362134277564,-0.04881101376720901,-0.12441976411779572,0.5244055068836044,0.0,0.04881101376720901
sleep__event14__sleep__hr__lowest_clock_cos__mad,sleep:variability,DEM_vs_CN,9,85,0.3058428709528479,0.19171362134277564,0.5189542483660131,0.9406604856416942,0.7594771241830065,0.0,0.5189542483660131
sleep__event14__sleep__hr__lowest_clock_cos__mad,sleep:variability,IMPAIRED_vs_CN,56,85,0.1764163009183108,0.19171362134277564,0.04243697478991597,-0.08729396517078844,0.521218487394958,0.0,0.04243697478991597
sleep__event14__sleep__hr__lowest_clock_cos__theil_sen_rank_slope,sleep:change,MCI_vs_CN,47,85,-0.0037790380385115644,-0.0152975760832883,-0.010763454317897372,0.05368658265769293,0.5053817271589487,0.0,0.010763454317897372
sleep__event14__sleep__hr__lowest_clock_cos__theil_sen_rank_slope,sleep:change,DEM_vs_CN,9,85,0.0706110654015598,-0.0152975760832883,0.2679738562091503,0.3840744252054394,0.6339869281045751,0.0,0.2679738562091503
sleep__event14__sleep__hr__lowest_clock_cos__theil_sen_rank_slope,sleep:change,IMPAIRED_vs_CN,56,85,0.0018788628758058068,-0.0152975760832883,0.03403361344537815,0.07845273108465996,0.5170168067226891,0.0,0.03403361344537815
sleep__event14__sleep__hr__lowest_clock_cos__late_half_minus_early_half,sleep:change,MCI_vs_CN,47,85,-0.003635501585454226,0.011946552797501897,-0.034292866082603256,-0.05783183011211739,0.5171464330413016,0.0,0.034292866082603256
sleep__event14__sleep__hr__lowest_clock_cos__late_half_minus_early_half,sleep:change,DEM_vs_CN,9,85,-0.08353735223379413,0.011946552797501897,0.05359477124183006,-0.2951637315199789,0.526797385620915,0.0,0.05359477124183006
sleep__event14__sleep__hr__lowest_clock_cos__late_half_minus_early_half,sleep:change,IMPAIRED_vs_CN,56,85,-0.012599208852062171,0.011946552797501897,-0.020168067226890758,-0.08927417973943315,0.5100840336134453,0.0,0.020168067226890758
sleep__event14__sleep__hr__lowest_clock_sin__median,sleep:circadian,MCI_vs_CN,47,85,0.6045417729593661,0.7110517360547426,-0.14042553191489363,-0.26722920973359204,0.5702127659574467,0.0,0.14042553191489363
sleep__event14__sleep__hr__lowest_clock_sin__median,sleep:circadian,DEM_vs_CN,9,85,0.7683734744027714,0.7110517360547426,0.16601307189542483,0.19075958327041445,0.5830065359477125,0.0,0.16601307189542483
sleep__event14__sleep__hr__lowest_clock_sin__median,sleep:circadian,IMPAIRED_vs_CN,56,85,0.659216591891041,0.7110517360547426,-0.09117647058823529,-0.1288007183099192,0.5455882352941177,0.0,0.09117647058823529
sleep__event14__sleep__hr__lowest_clock_sin__trimmed_mean_10,sleep:circadian,MCI_vs_CN,47,85,0.562144606742203,0.6172006658975863,-0.1739674593241552,-0.14480515718447712,0.5869837296620777,0.0,0.1739674593241552
sleep__event14__sleep__hr__lowest_clock_sin__trimmed_mean_10,sleep:circadian,DEM_vs_CN,9,85,0.6593760073434539,0.6172006658975863,0.08496732026143791,0.15777626535218808,0.5424836601307189,0.0,0.08496732026143791
sleep__event14__sleep__hr__lowest_clock_sin__trimmed_mean_10,sleep:circadian,IMPAIRED_vs_CN,56,85,0.5905393332288389,0.6172006658975863,-0.1323529411764706,-0.06935469867548795,0.5661764705882353,0.0,0.1323529411764706
sleep__event14__sleep__hr__lowest_clock_sin__p10,sleep:circadian,MCI_vs_CN,47,85,-0.07085792247325311,0.04889871343031055,-0.2157697121401752,-0.1911694430178705,0.6078848560700876,0.0,0.2157697121401752
sleep__event14__sleep__hr__lowest_clock_sin__p10,sleep:circadian,DEM_vs_CN,9,85,0.09949533161952342,0.04889871343031055,0.09019607843137255,0.08200573146684903,0.5450980392156862,0.0,0.09019607843137255
sleep__event14__sleep__hr__lowest_clock_sin__p10,sleep:circadian,IMPAIRED_vs_CN,56,85,-0.044218892598930436,0.04889871343031055,-0.16659663865546218,-0.15213886086044837,0.583298319327731,0.0,0.16659663865546218
